CID;TABCD;LCD;ALLOCATED
515;25;2597;1
515;25;2713;1
515;25;2598;1
515;25;2599;1
515;25;2411;1
515;25;2412;1
515;25;2714;1
515;25;2413;1
515;25;2414;1
515;25;2380;1
515;25;2381;1
515;25;2382;1
515;25;2390;1
515;25;2391;1
515;25;2392;1
515;25;2393;1
515;25;1092;1
515;25;1093;1
515;25;1094;1
515;25;1095;1
515;25;2141;1
515;25;815;1
515;25;816;1
515;25;817;1
515;25;818;1
515;25;2642;1
515;25;3048;1
515;25;2732;1
515;25;2643;1
515;25;2809;1
515;25;2810;1
515;25;3246;1
515;25;3051;1
515;25;2313;1
515;25;3052;1
515;25;2315;1
515;25;2316;1
515;25;2317;1
515;25;2318;1
515;25;2319;1
515;25;3050;1
515;25;3054;1
515;25;3055;1
515;25;2314;1
515;25;1063;1
515;25;1064;1
515;25;1065;1
515;25;1066;1
515;25;2429;1
515;25;2430;1
515;25;2431;1
515;25;2432;1
515;25;2423;1
515;25;2424;1
515;25;2425;1
515;25;2426;1
515;25;2427;1
515;25;2428;1
515;25;2576;1
515;25;2577;1
515;25;2578;1
515;25;2573;1
515;25;2823;1
515;25;2824;1
515;25;2574;1
515;25;2711;1
515;25;2575;1
515;25;2579;1
515;25;2580;1
515;25;778;1
515;25;779;1
515;25;780;1
515;25;781;1
515;25;2448;1
515;25;2449;1
515;25;2450;1
515;25;3180;1
515;25;3181;1
515;25;3182;1
515;25;2593;1
515;25;3156;1
515;25;2595;1
515;25;2614;1
515;25;2616;1
515;25;2617;1
515;25;2394;1
515;25;2395;1
515;25;2396;1
515;25;1523;1
515;25;1524;1
515;25;1321;1
515;25;1322;1
515;25;1327;1
515;25;1328;1
515;25;1517;1
515;25;1518;1
515;25;1325;1
515;25;1326;1
515;25;1323;1
515;25;1324;1
515;25;2401;1
515;25;2402;1
515;25;2403;1
515;25;2404;1
515;25;622;1
515;25;623;1
515;25;624;1
515;25;2611;1
515;25;2612;1
515;25;2715;1
515;25;2613;1
515;25;2239;1
515;25;2942;1
515;25;2943;1
515;25;2837;1
515;25;2240;1
515;25;2925;1
515;25;2241;1
515;25;2944;1
515;25;1484;1
515;25;1485;1
515;25;71;1
515;25;72;1
515;25;124;1
515;25;79;1
515;25;141;1
515;25;73;1
515;25;74;1
515;25;150;1
515;25;80;1
515;25;2684;1
515;25;2685;1
515;25;2686;1
515;25;853;1
515;25;854;1
515;25;855;1
515;25;856;1
515;25;857;1
515;25;858;1
515;25;859;1
515;25;3186;1
515;25;3187;1
515;25;3188;1
515;25;2485;1
515;25;2486;1
515;25;2487;1
515;25;1381;1
515;25;1382;1
515;25;1379;1
515;25;1380;1
515;25;882;1
515;25;883;1
515;25;884;1
515;25;885;1
515;25;886;1
515;25;646;1
515;25;887;1
515;25;874;1
515;25;875;1
515;25;876;1
515;25;877;1
515;25;879;1
515;25;3194;1
515;25;880;1
515;25;881;1
515;25;3101;1
515;25;3102;1
515;25;3103;1
515;25;3104;1
515;25;3105;1
515;25;3106;1
515;25;3085;1
515;25;3086;1
515;25;3087;1
515;25;3088;1
515;25;3089;1
515;25;3090;1
515;25;3091;1
515;25;3092;1
515;25;3093;1
515;25;2197;1
515;25;2198;1
515;25;2199;1
515;25;2200;1
515;25;2798;1
515;25;2201;1
515;25;617;1
515;25;621;1
515;25;620;1
515;25;619;1
515;25;618;1
515;25;3190;1
515;25;3191;1
515;25;3192;1
515;25;3193;1
515;25;995;1
515;25;2209;1
515;25;996;1
515;25;997;1
515;25;998;1
515;25;999;1
515;25;2949;1
515;25;2950;1
515;25;2951;1
515;25;2231;1
515;25;2232;1
515;25;2716;1
515;25;2233;1
515;25;2234;1
515;25;2235;1
515;25;2236;1
515;25;2237;1
515;25;2717;1
515;25;2238;1
515;25;2841;1
515;25;2842;1
515;25;2843;1
515;25;2844;1
515;25;2845;1
515;25;1000;1
515;25;1001;1
515;25;1002;1
515;25;1024;1
515;25;1025;1
515;25;1026;1
515;25;1027;1
515;25;1153;1
515;25;1154;1
515;25;1155;1
515;25;1156;1
515;25;494;1
515;25;495;1
515;25;498;1
515;25;499;1
515;25;994;1
515;25;500;1
515;25;501;1
515;25;502;1
515;25;503;1
515;25;504;1
515;25;1157;1
515;25;1158;1
515;25;1159;1
515;25;1160;1
515;25;1161;1
515;25;1162;1
515;25;1163;1
515;25;1164;1
515;25;625;1
515;25;626;1
515;25;1124;1
515;25;627;1
515;25;628;1
515;25;898;1
515;25;3082;1
515;25;900;1
515;25;901;1
515;25;902;1
515;25;893;1
515;25;894;1
515;25;895;1
515;25;896;1
515;25;3083;1
515;25;3131;1
515;25;3133;1
515;25;3134;1
515;25;2255;1
515;25;2256;1
515;25;2257;1
515;25;2258;1
515;25;2273;1
515;25;3095;1
515;25;3096;1
515;25;3097;1
515;25;3098;1
515;25;3099;1
515;25;3100;1
515;25;3003;1
515;25;3004;1
515;25;3005;1
515;25;2336;1
515;25;2337;1
515;25;2338;1
515;25;2339;1
515;25;2747;1
515;25;2342;1
515;25;2749;1
515;25;2526;1
515;25;2527;1
515;25;2528;1
515;25;3070;1
515;25;3071;1
515;25;3072;1
515;25;3073;1
515;25;3026;1
515;25;3027;1
515;25;3028;1
515;25;3029;1
515;25;1504;1
515;25;1505;1
515;25;2897;1
515;25;2898;1
515;25;2899;1
515;25;2900;1
515;25;2383;1
515;25;2384;1
515;25;2385;1
515;25;2999;1
515;25;2554;1
515;25;2556;1
515;25;2557;1
515;25;2718;1
515;25;2561;1
515;25;2811;1
515;25;2156;1
