CID;LID;NID;NTRANSLATION
515;3;196;Fuxing Rd
515;2;197;huang long lu
515;3;197;Huanglong Rd
515;2;198;shu guang lu
515;3;198;Shuguang Rd
515;2;199;wen san lu
515;3;199;Wensan Rd
515;2;200;shen ban lu
515;3;200;Shenban Rd
515;2;201;hu zhou jie
515;3;201;Huzhou St
515;2;203;lin ding lu
515;3;203;Linding Rd
515;2;205;S09
515;3;205;S09
515;2;207;dong hu bei lu
515;3;207;Donghu North Rd
515;2;208;lin dong lu
515;3;208;Lindong Rd
515;2;209;xing guang jie
515;3;209;Xingguang St
515;2;210;shi ji da dao
515;3;210;Shiji Blvd
515;2;211;ying bin lu
515;3;211;Yingbin Rd
515;2;212;dong hu nan lu
515;3;212;Donghu South Rd
515;2;213;ren min da dao
515;3;213;Renmin Blvd
515;2;218;ou hua zhou da jie
515;3;218;Ouhuazhou Ave
515;2;219;qiao mo xi lu
515;3;219;Qiaomo West Rd
515;2;220;bo ka lu
515;3;220;Boka Rd
515;2;222;zhong he bei lu
515;3;222;Zhonghe North Rd
515;2;223;yan an lu
515;3;223;Yan'an Rd
515;2;224;nan shan lu
515;3;224;Nanshan Rd
515;2;225;gao yin jie
515;3;225;Gaoyin St
515;2;226;jie fang lu
515;3;226;Jiefang Rd
515;2;227;yao jiang lu
515;3;227;Yaojiang Rd
515;2;228;qing jiang lu
515;3;228;Qingjiang Rd
515;2;230;qing chun dong lu
515;3;230;Qingchun East Rd
515;2;231;feng qi dong lu
515;3;231;Fengqi East Rd
515;2;233;ban shan lu
515;3;233;Banshan Rd
515;2;237;hao yun lu
515;3;237;Haoyun Rd
515;2;239;shen hua lu
515;3;239;Shenhua Rd
515;2;240;huan cheng xi lu
515;3;240;Huancheng West Rd
515;2;241;zhong he zhong lu
515;3;241;Zhonghe Middle Rd
515;2;242;jian guo zhong lu
515;3;242;Jianguo Middle Rd
515;2;243;kai xuan lu
515;3;243;Kaixuan Rd
515;2;244;xin tang lu
515;3;244;Xintang Rd
515;2;245;fu chun lu
515;3;245;Fuchun Rd
515;2;246;bao chu bei lu
515;3;246;Baochu North Rd
515;2;247;bao chu lu
515;3;247;Baochu Rd
515;2;248;bei shan lu
515;3;248;Beishan Rd
515;2;249;wen er xi lu
515;3;249;Wener West Rd
515;2;253;wen san xi lu
515;3;253;Wensan West Rd
515;2;255;tian cheng lu
515;3;255;Tiancheng Rd
515;2;256;xin feng lu
515;3;256;Xinfeng Rd
515;2;257;lian hua feng lu
515;3;257;Lianhuafeng Rd
515;2;259;lian hua jie
515;3;259;Lianhua St
515;2;261;dong jia lu
515;3;261;Dongjia Rd
515;2;263;ding shi lu
515;3;263;Dingshi Rd
515;2;265;xing qiao bei lu
515;3;265;Xingqiao North Rd
515;2;266;ou hua zhou da jie xi duan
515;3;266;Ouhuazhou Ave West Sect
515;2;270;dong hu zhong lu
515;3;270;Donghu Middle Rd
515;2;271;hong feng lu
515;3;271;Hongfeng Rd
515;2;272;xin si lu
515;3;272;Xinsi Rd
515;2;274;hong feng nan lu
515;3;274;Hongfeng South Rd
515;2;276;dong da jie
515;3;276;Dongda St
515;2;277;jiu qu ying lu
515;3;277;Jiuquying Rd
515;2;278;bei sha dong lu
515;3;278;Beisha East Rd
515;2;279;xin zhou lu
515;3;279;Xinzhou Rd
515;2;281;hu tan lu
515;3;281;Hutan Rd
515;2;283;lu xi lu
515;3;283;Luxi Rd
515;2;284;yang gong di
515;3;284;Yanggongdi
515;2;285;qiu shi lu
515;3;285;Qiushi Rd
515;2;286;jian qiao lu
515;3;286;Jianqiao Rd
515;2;288;jian guo nan lu
515;3;288;Jianguo South Rd
515;2;290;shen jia lu
515;3;290;Shenjia Rd
515;2;291;hu bin lu
515;3;291;Hubin Rd
515;2;293;jie fang dong lu
515;3;293;Jiefang East Rd
515;2;294;qian jiang lu
515;3;294;Qianjiang Rd
515;2;295;zhong he nan lu
515;3;295;Zhonghe South Rd
515;2;299;shi gu dou
515;3;299;Shigudou
515;2;301;wen ze lu
515;3;301;Wenze Rd
515;2;303;wen yuan lu
515;3;303;Wenyuan Rd
515;2;307;qiao dai xian
515;3;307;Qiaodai Line
515;2;309;san jiang lu
515;3;309;Sanjiang Rd
515;2;311;wu jin lu
515;3;311;Wujin Rd
515;2;314;pu yan lu
515;3;314;Puyan Rd
515;2;316;dong xin da dao
515;3;316;Dongxin Blvd
515;2;317;qian tang jiang nan an
515;3;317;Qiantangjiangnan'an
515;2;320;liu he lu
515;3;320;Liuhe Rd
515;2;321;huo ju da dao
515;3;321;Huoju Blvd
515;2;323;zhen ye lu
515;3;323;Zhenye Rd
515;2;324;shi xin bei lu
515;3;324;Shixin North Rd
515;2;325;jian she si lu
515;3;325;Jianshesi Rd
515;2;329;pan shui lu
515;3;329;Panshui Rd
515;2;334;wan song ling sui dao
515;3;334;Wansongling Tunl
515;2;337;you dian lu
515;3;337;Youdian Rd
515;2;338;xi hu sui dao
515;3;338;Xihu Tunl
515;2;339;jiao chang lu
515;3;339;Jiaochang Rd
515;2;373;xiao qian xian
515;3;373;Xiaoqian Line
515;2;389;xing long nong chang
515;3;389;Xinglongnongchang
515;2;392;ou jiang lu
515;3;392;Oujiang Rd
515;2;394;liu zhuan xian
515;3;394;Liuzhuan Line
515;2;395;bin kang lu
515;3;395;Binkang Rd
515;2;397;bin sheng lu
515;3;397;Binsheng Rd
515;2;398;ying chun lu
515;3;398;Yingchun Rd
515;2;399;yong qing lu
515;3;399;Yongqing Rd
515;2;413;qing liu xian
515;3;413;Qingliu Line
515;2;426;xiao shao dong lu
515;3;426;Xiaoshao East Rd
515;2;427;tong huo lu
515;3;427;Tonghuo Rd
515;2;430;ping hai lu
515;3;430;Pinghai Rd
515;2;431;gou yun lu
515;3;431;Gouyun Rd
515;2;436;san wei xi lu
515;3;436;Sanwei West Rd
515;2;438;liu bao gong yuan
515;3;438;Liubao Park
515;2;446;hang pu gao su gong lu
515;3;446;Hangpu Hwy
515;2;448;lin ping chu ru kou
515;3;448;Linping Exit and Entrance Ramp
515;2;453;jia kou chu ru kou
515;3;453;Jiakou Exit and Entrance Ramp
515;2;454;long gang fu wu qu
515;3;454;Longgang Service Area
515;2;455;long gang chu ru kou
515;3;455;Longgang Exit and Entrance Ramp
515;2;456;dong ta lu
515;3;456;Dongta Rd
515;2;458;qian zhou jie
515;3;458;Qianzhou St
515;2;459;zao tian xian
515;3;459;Zaotian Line
515;2;461;wu yue jie
515;3;461;Wuyue St
515;2;462;qing shan da dao
515;3;462;Qingshan Blvd
515;2;463;zhe jiang sheng
515;3;463;ZHEJIANG
515;2;464;hang zhou shi
515;3;464;Hangzhou
515;2;465;xia sha fu wu qu
515;3;465;Xiasha Service Area
515;2;466;shi wen xian
515;3;466;Shiwen Line
515;2;467;xi hu fu wu qu
515;3;467;Xihu Service Area
515;2;485;long you fu wu qu
515;3;485;Longyou Service Area
515;2;486;S23
515;3;486;S23
515;2;488;jian de fu wu qu
515;3;488;Jiande Service Area
515;2;489;qian tan shou fei zhan
515;3;489;Qiantan Tollgate
515;2;490;an ren shou fei zhan
515;3;490;Anren Tollgate
515;2;492;ying chun nan lu
515;3;492;Yingchun South Rd
515;2;494;heng ping xian
515;3;494;Hengping Line
515;2;496;S19
515;3;496;S19
515;2;497;fu yang xian
515;3;497;Fuyang Line
515;2;499;xin yan cun
515;3;499;Xinyan Village
515;2;503;cou yan jin cun
515;3;503;Couyanjin Village
515;2;504;cheng jiao cun
515;3;504;Chengjiao Village
515;2;506;hang zhou yi dian shan zhuang
515;3;506;Hangzhouyidianshanzhuang
515;2;508;xu zhang xian
515;3;508;Xuzhang Line
515;2;509;lin bei lu
515;3;509;Linbei Rd
515;2;512;chang he lu
515;3;512;Changhe Rd
515;2;513;jian ye lu
515;3;513;Jianye Rd
515;2;515;bin xing lu
515;3;515;Binxing Rd
515;2;518;bin he lu
515;3;518;Binhe Rd
515;2;533;san yi xian
515;3;533;Sanyi Line
515;2;534;tang xin xian
515;3;534;Tangxin Line
515;2;536;jin hui lu
515;3;536;Jinhui Rd
515;2;537;qing nian lu
515;3;537;Qingnian Rd
515;2;538;yu cai bei lu
515;3;538;Yucai North Rd
515;2;539;shan yin lu
515;3;539;Shanyin Rd
515;2;541;xing yi lu
515;3;541;Xingyi Rd
515;2;543;wen ming lu
515;3;543;Wenming Rd
515;2;546;xin cheng lu
515;3;546;Xincheng Rd
515;2;549;hua shan lu
515;3;549;Huashan Rd
515;2;552;hong di lu
515;3;552;Hongdi Rd
515;2;555;xing yi xiao xue
515;3;555;Xingyi Primary School
515;2;559;tan hua an lu
515;3;559;Tanhuaan Rd
515;2;560;yu yun lu
515;3;560;Yuyun Rd
515;2;561;jing fang lu
515;3;561;Jingfang Rd
515;2;562;san xin lu
515;3;562;Sanxin Rd
515;2;563;yu jing lu
515;3;563;Yujing Rd
515;2;564;lu jia tang lu
515;3;564;Lujiatang Rd
515;2;569;he fang jie
515;3;569;Hefang St
515;2;570;lao dong lu
515;3;570;Laodong Rd
515;2;571;hua guang lu
515;3;571;Huaguang Rd
515;2;572;hui min lu
515;3;572;Huimin Rd
515;2;573;ding an lu
515;3;573;Ding'an Rd
515;2;574;kai yuan lu
515;3;574;Kaiyuan Rd
515;2;575;huan sha lu
515;3;575;Huansha Rd
515;2;576;he dong lu
515;3;576;Hedong Rd
515;2;580;dong po lu
515;3;580;Dongpo Rd
515;2;581;wu lin lu
515;3;581;Wulin Rd
515;2;583;hu shu bei lu
515;3;583;Hushu North Rd
515;2;584;xiao he lu
515;3;584;Xiaohe Rd
515;2;585;ya ba nong
515;3;585;Yaba Ln
515;2;590;zi jing hua lu
515;3;590;Zijinghua Rd
515;2;591;yu gu lu
515;3;591;Yugu Rd
515;2;592;wan tang lu
515;3;592;Wantang Rd
515;2;593;ling yin lu
515;3;593;Lingyin Rd
515;2;594;zhe da lu
515;3;594;Zheda Rd
515;2;595;xue yuan lu
515;3;595;Xueyuan Rd
515;2;597;man jue long lu
515;3;597;Manjuelong Rd
515;2;598;long jing lu
515;3;598;Longjing Rd
515;2;600;mei ling bei lu
515;3;600;Meiling North Rd
515;2;601;ling xi nan lu
515;3;601;Lingxi South Rd
515;2;602;ling xi bei lu
515;3;602;Lingxi North Rd
515;2;605;pu jia qiao cun
515;3;605;Pujiaqiao Village
515;2;608;gou zhuang lu
515;3;608;Gouzhuang Rd
515;2;609;ling yin zhi lu
515;3;609;Lingyin Byp
515;2;610;qian long lu
515;3;610;Qianlong Rd
515;2;611;wu lao feng sui dao jie xian
515;3;611;Wulaofengsuidaojie Line
515;2;615;xi xi he xia
515;3;615;Xixihexia
515;2;616;he mu lu
515;3;616;Hemu Rd
515;2;617;xin yi xiang
515;3;617;Xinyi Ln
515;2;618;xia wan xiang
515;3;618;Xiawan Ln
515;2;620;qiao nong jie
515;3;620;Qiaonong St
515;2;623;xin chang lu
515;3;623;Xinchang Rd
515;2;629;hua yuan gang jie
515;3;629;Huayuangang St
515;2;632;hui long lu
515;3;632;Huilong Rd
515;2;634;hua feng lu
515;3;634;Huafeng Rd
515;2;642;tang kang xian
515;3;642;Tangkang Line
515;2;644;guan shan lu
515;3;644;Guanshan Rd
515;2;646;hong shi wu xian
515;3;646;Hongshiwu Line
515;2;650;xue fu jie
515;3;650;Xuefu St
515;2;651;wen jin lu
515;3;651;Wenjin Rd
515;2;652;xue yuan jie
515;3;652;Xueyuan St
515;2;653;6 hao lu
515;3;653;Liuhao Rd
515;2;654;1 hao lu
515;3;654;Yihao Rd
515;2;655;hang zhou xiao shan guo ji ji chang
515;3;655;Xiaoshan Int'l Airport Hangzhou
515;2;659;qian tang jiang nan an zhi wen tao lu
515;3;659;Qiantangjiangnanan to Wentao Rd
515;2;660;S06
515;3;660;S06
515;2;662;hang zhou bei shou fei zhan
515;3;662;Hangzhou N Tollgate
515;2;678;si hao gang lu
515;3;678;Sihaogang Rd
515;2;681;jing yu lu
515;3;681;Jingyu Rd
515;2;682;tong lu fu wu qu
515;3;682;Tonglu Service Area
515;2;692;san bao cun
515;3;692;Sanbaocun
515;2;693;shu zang xian
515;3;693;Shuzang Line
515;2;697;xin sheng qiao
515;3;697;Xinsheng Brg
515;2;700;pei ying lu
515;3;700;Peiying Rd
515;2;701;shi ting lu
515;3;701;Shiting Rd
515;2;704;xin sheng cun
515;3;704;Xinsheng Village
515;2;705;xing he lu
515;3;705;Xinghe Rd
515;2;706;23 hao da jie
515;3;706;Ersanhao Ave
515;2;707;11 hao da jie
515;3;707;Yiyihao Ave
515;2;710;ma tou lu
515;3;710;Matou Rd
515;2;722;de yuan lu
515;3;722;Deyuan Rd
515;2;723;qing jiang lu fu lu
515;3;723;Qingjiang Rd Side Rd
515;2;725;qiu tao zhi lu
515;3;725;Qiutao Byp
515;2;728;feng shan lu
515;3;728;Fengshan Rd
515;2;736;yuan fu lu
515;3;736;Yuanfu Rd
515;2;745;hang zhou rao cheng gong lu
515;3;745;Hangzhouraocheng Hwy
515;2;746;shu shan lu
515;3;746;Shushan Rd
515;2;747;hang zhou rao cheng gong lu nei quan
515;3;747;Hangzhouraocheng Hwy Inside Ring
515;2;748;hang zhou rao cheng gong lu nei quan shu shan lu chu kou za dao
515;3;748;Hangzhouraocheng Hwy Inside Ring Shushan Rd Exit Ramp
515;2;749;hang zhou rao cheng gong lu shu shan lu chu kou za dao
515;3;749;Hangzhouraocheng Hwy Shushan Rd Exit Ramp
515;2;750;hang zhou rao cheng gong lu shu shan lu ru kou za dao
515;3;750;Hangzhouraocheng Hwy Shushan Rd Entrance Ramp
515;2;752;hang zhou rao cheng gong lu wai quan
515;3;752;Hangzhouraocheng Hwy Outside Ring
515;2;753;hang zhou rao cheng gong lu wai quan shu shan lu ru kou za dao
515;3;753;Hangzhouraocheng Hwy Outside Ring Shushan Rd Entrance Ramp
515;2;754;hang zhou rao cheng gong lu nei quan shu shan lu ru kou za dao
515;3;754;Hangzhouraocheng Hwy Inside Ring Shushan Rd Entrance Ramp
515;2;756;hang zhou rao cheng gong lu wai quan shu shan lu chu kou za dao
515;3;756;Hangzhouraocheng Hwy Outside Ring Shushan Rd Exit Ramp
515;2;774;shi wen xian dong ce
515;3;774;Shiwen Line E
515;2;775;hang zhou rao cheng gong lu wai quan shi wen xian dong ce ru kou za dao
515;3;775;Hangzhouraocheng Hwy Outside Ring Shiwen Line E Entrance Ramp
515;2;776;hang zhou rao cheng gong lu wai quan shi wen xian ru kou za dao
