CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
495;5;962;L;1;4;;164;101;117;4;
495;5;1010;L;1;4;;215;163;164;4;
495;5;948;L;1;4;;163;101;657;4;
495;5;1151;L;1;4;;670;596;101;4;
495;5;1177;L;1;4;;649;177;134;4;
495;5;722;L;1;4;;48;148;35;4;
495;5;860;L;1;4;;53;49;107;4;
495;5;710;L;1;4;;38;596;12;4;
495;5;884;L;1;4;;162;101;651;4;
495;5;1007;L;1;4;;221;162;163;4;
495;5;1199;L;1;4;;720;148;194;4;
495;5;1196;L;1;4;;721;148;150;4;
495;5;1202;L;1;4;;718;104;117;4;
495;5;1205;L;1;4;;719;12;117;4;
495;5;821;L;1;4;;69;684;68;4;
495;5;1067;L;1;4;;217;57;58;4;
495;5;996;L;1;4;;219;627;104;4;
495;5;875;L;1;4;;199;101;117;4;
495;5;880;L;1;4;;161;101;117;4;
495;5;864;L;1;4;;172;107;108;4;
