CID;LID;NID;NTRANSLATION
495;3;710;Madaopo St (Caixing St)
495;2;711;tai gang cui xin yuan
495;3;711;Taigangcuixinyuan
495;2;712;shuang ta bei xiao qu
495;3;712;Shuangtabeixiaoqu
495;2;713;wo hu shan gong lu
495;3;713;Wohushan Hwy
495;2;715;sheng li jie xi nan huan lu
495;3;715;Shenglijiexi'nanhuan Rd
495;2;716;sheng li qiao xi bei huan lu
495;3;716;Shengliqiaoxibeihuan Rd
495;2;717;bei sha he bei yan an
495;3;717;Beishahebeiyan'an
495;2;718;ying ze da qiao xi bei za dao qiao
495;3;718;Yingze Brg Xibeizadao Brg
495;2;719;ying ze da qiao xi nan za dao qiao
495;3;719;Yingze Brg Xinanzadao Brg
495;2;720;ying ze da qiao dong bei za dao qiao
495;3;720;Yingze Brg Dongbeizadao Brg
495;2;721;ying ze da qiao dong nan za dao qiao
495;3;721;Yingze Brg Dongnanzadao Brg
495;2;722;ya zhou
495;3;722;Asia
495;2;723;zhong guo
495;3;723;China
495;2;724;shan xi sheng
495;3;724;SHANXI
495;2;729;qing yin gao su gong lu
495;3;729;Qingyin Hwy
495;2;732;ying bin lu
495;3;732;Yingbin Rd
495;2;734;G307
495;3;734;G307
495;2;737;G108
495;3;737;G108
495;2;1258;jing kun gao su gong lu
495;3;1258;Jingkun Hwy
495;2;1268;qiu guo xian
495;3;1268;Qiuguo Line
495;2;1269;yun cheng shi
495;3;1269;Yuncheng
495;2;1270;jing kun gao su gong lu yun cheng duan
495;3;1270;Jingkun Hwy Yuncheng Sect
495;2;1271;long men shou fei zhan
495;3;1271;Longmen Tollgate
495;2;1272;he jin xi shou fei zhan
495;3;1272;Hejin W Tollgate
495;2;1274;he jin fu wu qu
495;3;1274;Hejin Service Area
495;2;1275;ying yun xian
495;3;1275;Yingyun Line
495;2;1278;jin hou gao su gong lu
495;3;1278;Jinhou Hwy
495;2;1280;lin fen shi
495;3;1280;Linfen
495;2;1281;jing kun gao su gong lu lin fen duan
495;3;1281;Jingkun Hwy Linfen Sect
495;2;1282;xiang fen fu wu qu
495;3;1282;Xiangfen Service Area
495;2;1283;bei chai shou fei zhan
495;3;1283;Beichai Tollgate
495;2;1284;ying bin da dao
495;3;1284;Yingbin Blvd
495;2;1285;lin fen fu wu qu
495;3;1285;Linfen Service Area
495;2;1286;tu men shou fei zhan
495;3;1286;Tumen Tollgate
495;2;1287;fei hong xi jie
495;3;1287;Feihong West St
495;2;1288;huo zhou fu wu qu
495;3;1288;Huozhou Service Area
495;2;1289;huo shang xian
495;3;1289;Huoshang Line
495;2;1290;ren yi shou fei zhan
495;3;1290;Renyi Tollgate
495;2;1291;jin zhong shi
495;3;1291;Jinzhong
495;2;1293;jing kun gao su gong lu jin zhong duan
495;3;1293;Jingkun Hwy Jinzhong Sect
495;2;1294;ling shi fu wu qu
495;3;1294;Lingshi Service Area
495;2;1295;S221
495;3;1295;S221
495;2;1296;jie xiu shou fei zhan
495;3;1296;Jiexiu Tollgate
495;2;1297;zhang lan shou fei zhan
495;3;1297;Zhanglan Tollgate
495;2;1299;fen ping gao su gong lu
495;3;1299;Fenping Hwy
495;2;1300;nan wai huan
495;3;1300;S Outer Ring
495;2;1301;ping yao fu wu qu
495;3;1301;Pingyao Service Area
495;2;1302;qi jie xian
495;3;1302;Qijie Line
495;2;1306;jin zhong fu wu qu
495;3;1306;Jinzhong Service Area
495;2;1307;bin yang lu
495;3;1307;Binyang Rd
495;2;1308;lv liang shi
495;3;1308;Lvliang
495;2;1309;jing kun gao su gong lu lv liang duan
495;3;1309;Jingkun Hwy Lvliang Sect
495;2;1310;wen shui dong shou fei zhan
495;3;1310;Wenshui E Tollgate
495;2;1311;yang quan shi
495;3;1311;Yangquan
495;2;1312;jing kun gao su gong lu yang quan duan
495;3;1312;Jingkun Hwy Yangquan Sect
495;2;1313;G207
495;3;1313;G207
