CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
512;22;12051;L;1;1;;658;656;421;6;
512;22;6051;L;1;1;;636;688;656;5;
512;22;18051;L;1;1;;669;692;685;7;
