CID;TABCD;LCD;ALLOCATED
501;11;31303;1
501;11;31304;1
501;11;31622;1
501;11;31623;1
501;11;31624;1
501;11;31625;1
501;11;31088;1
501;11;31089;1
501;11;31090;1
501;11;31091;1
501;11;31092;1
501;11;31093;1
501;11;31637;1
501;11;31638;1
501;11;31639;1
501;11;31640;1
501;11;31606;1
501;11;31608;1
501;11;30803;1
501;11;31607;1
501;11;31104;1
501;11;31105;1
501;11;31106;1
501;11;31107;1
501;11;31108;1
501;11;30939;1
501;11;30940;1
501;11;30941;1
501;11;30258;1
501;11;30259;1
501;11;30704;1
501;11;30706;1
501;11;30707;1
501;11;30708;1
501;11;30709;1
501;11;30710;1
501;11;30711;1
501;11;31666;1
501;11;30705;1
501;11;31667;1
501;11;31668;1
501;11;31669;1
501;11;31670;1
501;11;30260;1
501;11;30261;1
501;11;31259;1
501;11;31618;1
501;11;31262;1
501;11;31263;1
501;11;31616;1
501;11;31260;1
501;11;31261;1
501;11;31617;1
501;11;30924;1
501;11;30925;1
501;11;30926;1
501;11;30927;1
501;11;31123;1
501;11;31124;1
501;11;31125;1
501;11;31126;1
501;11;31127;1
501;11;31128;1
501;11;31129;1
501;11;31130;1
501;11;31131;1
501;11;31132;1
501;11;31133;1
501;11;31134;1
501;11;31567;1
501;11;31568;1
501;11;31569;1
501;11;31570;1
501;11;31571;1
501;11;31572;1
501;11;31564;1
501;11;31565;1
501;11;31566;1
501;11;31372;1
501;11;31373;1
501;11;31374;1
501;11;31375;1
501;11;31532;1
501;11;31533;1
501;11;31534;1
501;11;31535;1
501;11;31536;1
501;11;31537;1
501;11;31522;1
501;11;31523;1
501;11;31524;1
501;11;31525;1
501;11;31526;1
501;11;31527;1
501;11;31528;1
501;11;31515;1
501;11;31516;1
501;11;31517;1
501;11;31518;1
501;11;31519;1
501;11;31520;1
501;11;31521;1
501;11;30638;1
501;11;30639;1
501;11;30640;1
501;11;30641;1
501;11;30642;1
501;11;30643;1
501;11;30644;1
501;11;30645;1
501;11;30646;1
501;11;30647;1
501;11;30648;1
501;11;30649;1
501;11;30650;1
501;11;30651;1
501;11;30652;1
501;11;30653;1
501;11;30654;1
501;11;31109;1
501;11;31110;1
501;11;31111;1
501;11;30751;1
501;11;30752;1
501;11;30753;1
501;11;30754;1
501;11;30755;1
501;11;30756;1
501;11;30757;1
501;11;30758;1
501;11;31542;1
501;11;31543;1
501;11;31544;1
501;11;31545;1
501;11;31398;1
501;11;31399;1
501;11;31400;1
501;11;31401;1
501;11;31402;1
501;11;30434;1
501;11;30435;1
501;11;30436;1
501;11;30437;1
501;11;30438;1
501;11;12061;1
501;11;12069;1
501;11;12070;1
501;11;12071;1
501;11;12072;1
501;11;12073;1
501;11;12074;1
501;11;12075;1
501;11;12076;1
501;11;12077;1
501;11;12062;1
501;11;12063;1
501;11;12064;1
501;11;12065;1
501;11;12066;1
501;11;12068;1
501;11;12067;1
501;11;51;1
501;11;52;1
501;11;53;1
501;11;54;1
501;11;55;1
501;11;62;1
501;11;63;1
501;11;54051;1
501;11;54052;1
501;11;54053;1
501;11;54054;1
501;11;54055;1
501;11;54057;1
501;11;54056;1
501;11;60051;1
501;11;60052;1
501;11;60053;1
501;11;60054;1
501;11;60055;1
501;11;60057;1
501;11;60056;1
501;11;18051;1
501;11;18052;1
501;11;18053;1
501;11;18054;1
501;11;18055;1
501;11;18066;1
501;11;18067;1
501;11;18068;1
501;11;18069;1
501;11;18070;1
