CID;TABCD;LCD;NEG_OFF_LCD;POS_OFF_LCD
517;27;401;;472
517;27;472;401;
517;27;116;119;117
517;27;117;116;118
517;27;118;117;119
517;27;119;118;116
517;27;61;;68
517;27;68;61;
517;27;1016;;1020
517;27;1020;1016;
517;27;79;;112
517;27;112;79;
517;27;1115;;803
517;27;803;1115;
517;27;788;;791
517;27;791;788;
