CID;LID;NID;NTRANSLATION
519;2;788;yong ji lu
519;3;788;Yongji Rd
519;2;792;yi bai lu
519;3;792;Yibai Rd
519;2;795;gu bei dao
519;3;795;Gubei Ave
519;2;796;yu guan dao
519;3;796;Yuguan Ave
519;2;797;sheng jing dao
519;3;797;Shengjing Ave
519;2;799;lv wei lu
519;3;799;Lvwei Rd
519;2;800;nan kou lu
519;3;800;Nankou Rd
519;2;810;ji nian guan lu
519;3;810;Jinianguan Rd
519;2;822;yi bin dao
519;3;822;Yibin Ave
519;2;824;ya an dao
519;3;824;Yaan Ave
519;2;828;lan ping lu
519;3;828;Lanping Rd
519;2;834;shuang feng dao
519;3;834;Shuangfeng Ave
519;2;836;xi hu cun da jie
519;3;836;Xihucun Ave
519;2;837;wan de zhuang nan bei jie
519;3;837;Wandezhuangnanbei St
519;2;849;xi heng di
519;3;849;Xihengdi
519;2;851;fen shui dao
519;3;851;Fenshui Ave
519;2;864;fu jiang lu
519;3;864;Fujiang Rd
519;2;866;ye jin lu
519;3;866;Yejin Rd
519;2;874;zha qiao nan lu
519;3;874;Zhaqiao South Rd
519;2;875;yi hua lu
519;3;875;Yihua Rd
519;2;886;jie yuan xi dao
519;3;886;Jieyuan West Ave
519;2;887;nan ni wan lu
519;3;887;Nanniwan Rd
519;2;890;xiang yang lu
519;3;890;Xiangyang Rd
519;2;894;lin tong lu
519;3;894;Lintong Rd
519;2;901;cheng xiang xi lu
519;3;901;Chengxiang West Rd
519;2;904;qing shan da jie
519;3;904;Qingshan Ave
519;2;906;tong nan lu
519;3;906;Tongnan Rd
519;2;911;mi yun lu
519;3;911;Miyun Rd
519;2;912;xian yang lu
519;3;912;Xianyang Rd
519;2;913;luo jiang lu
519;3;913;Luojiang Rd
519;2;914;hong qi lu
519;3;914;Hongqi Rd
519;2;915;qing nian lu
519;3;915;Qingnian Rd
519;2;916;guang kai si ma lu
519;3;916;Guangkaisi Rd
519;2;922;xi shi da jie
519;3;922;Xishi Ave
519;2;923;huang he dao
519;3;923;Huanghe Ave
519;2;924;jie yuan dao
519;3;924;Jieyuan Ave
519;2;925;fu xing lu
519;3;925;Fuxing Rd
519;2;929;da feng lu
519;3;929;Dafeng Rd
519;2;931;nan yun he nan lu
519;3;931;Nanyunhe South Rd
519;2;932;nan yun he bei lu
519;3;932;Nanyunhe North Rd
519;2;934;fu kang lu
519;3;934;Fukang Rd
519;2;936;xi hu dao
519;3;936;Xihu Ave
519;2;937;ling yin dao
519;3;937;Lingyin Ave
519;2;938;chang jiang dao
519;3;938;Changjiang Ave
519;2;941;san tan lu
519;3;941;Santan Rd
519;2;942;bai di lu
519;3;942;Baidi Rd
519;2;943;nan feng lu
519;3;943;Nanfeng Rd
519;2;944;yu quan lu
519;3;944;Yuquan Rd
519;2;945;wei jin lu
519;3;945;Weijin Rd
519;2;946;an shan dao
519;3;946;Anshan Ave
519;2;947;an shan xi dao
519;3;947;Anshan West Ave
519;2;948;xin xing lu
519;3;948;Xinxing Rd
519;2;949;nan jing lu
519;3;949;Nanjing Rd
519;2;950;gan su lu
519;3;950;Gansu Rd
519;2;951;shan xi lu
519;3;951;Shanxi Rd
519;2;952;shan xi lu
519;3;952;Shanxi Rd
519;2;953;he nan lu
519;3;953;He'nan Rd
519;2;954;he bei lu
519;3;954;Hebei Rd
519;2;955;shan dong lu
519;3;955;Shandong Rd
519;2;956;xin hua lu
519;3;956;Xinhua Rd
519;2;957;xing an lu
519;3;957;Xing'an Rd
519;2;961;guang kai er ma lu
519;3;961;Guangkaier Rd
519;2;962;nan kai wu ma lu
519;3;962;Nankaiwu Rd
519;2;963;nan kai er wei lu
519;3;963;Nankaierwei Rd
519;2;965;nan kai san ma lu
519;3;965;Nankaisan Rd
519;2;966;nan kai er ma lu
519;3;966;Nankaier Rd
519;2;968;fu an da jie
519;3;968;Fuan Ave
519;2;969;nan men wai da jie
519;3;969;Nanmenwai Ave
519;2;970;rong ye da jie
519;3;970;Rongye Ave
519;2;971;he ping lu
519;3;971;Heping Rd
519;2;973;ping an jie
519;3;973;Ping'an St
519;2;976;jin bu lu
519;3;976;Jinbu Rd
519;2;977;min zhu dao
519;3;977;Minzhu Ave
519;2;981;bi hai lu
519;3;981;Bihai Rd
519;2;985;nan kai wu wei lu
519;3;985;Nankaiwuwei Rd
519;2;987;fu zhuang jie
519;3;987;Fuzhuang St
519;2;995;cheng du dao
519;3;995;Chengdu Ave
519;2;996;gui zhou lu
519;3;996;Guizhou Rd
519;2;1004;yan yang lu
519;3;1004;Yanyang Rd
519;2;1010;hua tian dao
519;3;1010;Huatian Ave
519;2;1011;kai hua dao
519;3;1011;Kaihua Ave
519;2;1012;wu hua dao
519;3;1012;Wuhua Ave
519;2;1016;fei hong lu
519;3;1016;Feihong Rd
519;2;1017;zhong fu lu
519;3;1017;Zhongfu Rd
519;2;1018;hua yuan dong lu
519;3;1018;Huayuan East Rd
519;2;1023;gong hua dao
519;3;1023;Gonghua Ave
519;2;1033;shui shang gong yuan bei dao
519;3;1033;Shuishanggongyuan North Ave
519;2;1036;qing feng lu
519;3;1036;Qingfeng Rd
519;2;1041;tian ta dao
519;3;1041;Tianta Ave
519;2;1042;cang qiong dao
519;3;1042;Cangqiong Ave
519;2;1043;yun ji dao
519;3;1043;Yunji Ave
519;2;1044;xia guang dao
519;3;1044;Xiaguang Ave
519;2;1049;bin shui xi dao
519;3;1049;Binshui West Ave
519;2;1051;hua yuan lu
519;3;1051;Huayuan Rd
519;2;1052;hong qi nan lu yan chang xian
519;3;1052;Hongqi'nanluyanchang Line
519;2;1053;bin shui dao
519;3;1053;Binshui Ave
519;2;1055;shui shang gong yuan xi lu
519;3;1055;Shuishanggongyuan West Rd
519;2;1056;shui shang gong yuan dong lu
519;3;1056;Shuishanggongyuan East Rd
519;2;1057;shi ying lu
519;3;1057;Shiying Rd
519;2;1058;wei jin nan lu
519;3;1058;Weijin South Rd
519;2;1059;huan hu zhong lu
519;3;1059;Huanhu Middle Rd
519;2;1060;huan hu dong lu
519;3;1060;Huanhu East Rd
519;2;1061;zi jin shan lu
519;3;1061;Zijinshan Rd
519;2;1062;bin guan xi lu
519;3;1062;Binguan West Rd
