CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
519;29;2647;L;1;4;;584;591;730;3;
519;29;2258;L;1;4;;636;1070;106;3;
519;29;675;L;1;3;;636;219;351;3;
519;29;2878;L;1;4;;2369;219;2483;3;
519;29;1333;L;1;4;;1290;1291;2205;3;
519;29;2641;L;1;4;;2266;759;730;3;
519;29;2941;L;1;4;;296;1514;1868;3;
519;29;2090;L;1;4;;1846;1514;995;3;
519;29;1205;L;1;3;;1167;1162;2484;3;
519;29;1349;L;1;4;;1306;1169;1310;3;
519;29;1690;L;1;4;;1519;1169;1170;3;
519;29;1052;L;1;4;;1051;459;131;3;
519;29;2370;L;1;1;;1949;1762;2211;3;
519;29;2100;L;1;4;;1848;1058;1849;3;
519;29;2103;L;1;4;;1849;1053;1848;3;
519;29;2377;L;1;4;;1059;670;1222;3;
519;29;734;L;1;4;;695;696;567;3;
519;29;739;L;1;4;;727;695;567;3;
519;29;2349;L;1;4;;923;886;1354;3;
519;29;2236;L;1;4;;1066;1063;667;3;
519;29;108;L;1;3;;105;1102;106;3;
519;29;3007;L;1;3;;2506;2175;1827;3;
519;29;1992;L;1;3;;1827;1828;22;3;
519;29;383;L;1;4;;2485;2175;2269;3;
519;29;2553;L;1;4;;2269;376;2485;3;
519;29;1989;L;1;4;;376;379;2269;3;
519;29;2268;L;1;4;;569;731;1879;3;
519;29;1600;L;1;4;;1511;670;666;3;
519;29;3040;L;1;4;;2323;911;912;3;
519;29;1108;L;1;4;;1070;1071;2175;3;
519;29;1144;L;1;4;;1105;1162;1730;3;
519;29;1711;L;1;4;;1187;1185;1162;3;
519;29;655;L;1;4;;668;2225;1187;3;
519;29;909;L;1;3;;924;914;265;3;
519;29;899;L;1;3;;886;2206;914;3;
519;29;1156;L;1;4;;1118;268;1102;3;
519;29;2881;L;1;4;;1118;1446;1123;3;
519;29;2683;L;1;4;;284;279;2309;3;
519;29;116;L;1;3;;113;1307;105;3;
519;29;280;L;1;3;;279;280;2175;3;
519;29;1400;L;1;4;;2268;264;931;3;
519;29;4;L;1;1;G18;1973;5;515;3;
519;29;2813;L;1;4;;2326;1973;2206;3;
519;29;376;L;1;3;;1347;658;2175;3;
519;29;26;L;1;1;;1457;5;2206;3;
519;29;2962;L;1;3;S102;2443;2380;2229;3;
519;29;2810;L;1;4;;2445;2443;1483;3;
519;29;2902;L;1;1;;2397;2381;2184;3;
519;29;1836;L;1;3;;2179;2175;2380;3;
519;29;8;L;1;1;G18;468;1773;17;3;
519;29;477;L;1;3;S109;121;26;1058;3;
519;29;2760;L;1;4;;2317;1367;2204;3;
519;29;693;L;1;4;;219;656;2175;3;
519;29;2959;L;1;2;G112;2437;2356;546;3;
519;29;2264;L;1;4;;2517;106;2175;3;
519;29;2966;L;1;3;S116;2453;1439;121;3;
519;29;424;L;1;4;;539;2173;2389;3;
519;29;1438;L;1;2;G112;2376;2211;2174;3;
519;29;1246;L;1;4;;1201;949;971;3;
519;29;1660;L;1;4;;2491;973;1730;3;
519;29;533;L;1;2;G104;2404;2396;2219;3;
519;29;2956;L;1;2;G104;2396;1658;2218;3;
519;29;1481;L;1;1;;2194;26;1483;3;
519;29;2472;L;1;1;;2194;1592;487;3;
519;29;1765;L;1;1;;2195;2196;1807;3;
