CID;TABCD;LCD;ALLOCATED
510;20;209;1
510;20;343;1
510;20;288;1
510;20;289;1
510;20;306;1
510;20;307;1
510;20;1586;1
510;20;1587;1
510;20;1588;1
510;20;1589;1
510;20;1590;1
510;20;1591;1
510;20;1592;1
510;20;1270;1
510;20;1271;1
510;20;1272;1
510;20;1273;1
510;20;334;1
510;20;335;1
510;20;326;1
510;20;327;1
510;20;330;1
510;20;331;1
510;20;213;1
510;20;223;1
510;20;225;1
510;20;226;1
510;20;224;1
510;20;679;1
510;20;680;1
510;20;681;1
510;20;1079;1
510;20;682;1
510;20;683;1
510;20;684;1
510;20;1080;1
510;20;685;1
510;20;1081;1
510;20;686;1
510;20;1514;1
510;20;1246;1
510;20;1247;1
510;20;1248;1
510;20;1249;1
510;20;340;1
510;20;341;1
510;20;1280;1
510;20;1284;1
510;20;1454;1
510;20;1285;1
510;20;1083;1
510;20;1084;1
510;20;1085;1
510;20;1086;1
510;20;1088;1
510;20;1089;1
510;20;1090;1
510;20;1800;1
510;20;1801;1
510;20;1802;1
510;20;59;1
510;20;60;1
510;20;61;1
510;20;62;1
510;20;63;1
510;20;140;1
510;20;141;1
510;20;142;1
510;20;64;1
510;20;65;1
510;20;1633;1
510;20;1634;1
510;20;1635;1
510;20;1296;1
510;20;854;1
510;20;853;1
510;20;1297;1
510;20;606;1
510;20;607;1
510;20;608;1
510;20;647;1
510;20;648;1
510;20;649;1
510;20;1135;1
510;20;1136;1
510;20;1137;1
510;20;1138;1
510;20;1139;1
510;20;592;1
510;20;593;1
510;20;1508;1
510;20;594;1
510;20;595;1
510;20;1082;1
510;20;596;1
510;20;304;1
510;20;305;1
510;20;308;1
510;20;309;1
510;20;1184;1
510;20;1182;1
510;20;1185;1
510;20;1186;1
510;20;476;1
510;20;477;1
510;20;478;1
510;20;1095;1
510;20;1097;1
510;20;479;1
510;20;480;1
510;20;1099;1
510;20;1100;1
510;20;481;1
510;20;1593;1
510;20;1547;1
510;20;1548;1
510;20;1549;1
510;20;1550;1
510;20;1551;1
510;20;1552;1
510;20;1553;1
510;20;1554;1
510;20;520;1
510;20;1394;1
510;20;1392;1
510;20;1501;1
510;20;1502;1
510;20;1503;1
510;20;280;1
510;20;281;1
510;20;274;1
510;20;275;1
510;20;1542;1
510;20;1543;1
510;20;1544;1
510;20;1545;1
510;20;1546;1
510;20;1383;1
510;20;1384;1
510;20;1385;1
510;20;1386;1
510;20;597;1
510;20;1822;1
510;20;1103;1
510;20;1104;1
510;20;1105;1
510;20;599;1
510;20;427;1
510;20;428;1
510;20;429;1
510;20;430;1
510;20;431;1
510;20;1106;1
510;20;1107;1
510;20;1108;1
510;20;1109;1
510;20;844;1
510;20;1594;1
510;20;1140;1
510;20;847;1
510;20;1141;1
510;20;848;1
510;20;1739;1
510;20;1740;1
510;20;1743;1
510;20;1744;1
510;20;772;1
510;20;1595;1
510;20;1147;1
510;20;773;1
510;20;1142;1
510;20;1143;1
510;20;1144;1
510;20;774;1
510;20;1636;1
510;20;1637;1
510;20;1638;1
510;20;1639;1
510;20;767;1
510;20;768;1
510;20;1145;1
510;20;769;1
510;20;1146;1
510;20;770;1
510;20;153;1
510;20;137;1
510;20;122;1
510;20;123;1
510;20;124;1
510;20;125;1
510;20;126;1
510;20;158;1
510;20;127;1
510;20;52;1
510;20;53;1
510;20;54;1
510;20;55;1
510;20;154;1
510;20;155;1
510;20;156;1
510;20;151;1
510;20;105;1
510;20;106;1
510;20;107;1
510;20;108;1
510;20;109;1
510;20;110;1
510;20;111;1
