CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
518;28;2921;L;7;0;;;4233;4223;3;
518;28;2911;L;7;0;;;4233;5436;3;
518;28;2893;L;7;0;;;4233;4543;3;
518;28;2909;L;7;0;;;4233;4533;3;
518;28;2897;L;7;0;;;4233;4539;3;
518;28;111;L;1;3;;5149;2004;5345;3;
518;28;3127;L;7;0;;;4195;2659;3;
518;28;2919;L;7;0;;;4195;4219;3;
518;28;2929;L;7;0;;;4195;2584;3;
518;28;3131;L;7;0;;;4195;2766;3;
518;28;2905;L;7;0;;;4195;4202;3;
518;28;2903;L;7;0;;;4195;2571;3;
518;28;2913;L;7;0;;;4195;4526;3;
518;28;2801;L;7;0;;;3020;1904;3;
518;28;2829;L;7;0;;;3020;4602;3;
518;28;2849;L;7;0;;;3020;3147;3;
518;28;2855;L;7;0;;;3020;2057;3;
518;28;45;L;1;1;;3020;1891;5179;3;
518;28;2841;L;7;0;;;4552;4433;3;
518;28;2827;L;7;0;;;4552;3364;3;
518;28;2831;L;7;0;;;4552;4598;3;
518;28;2821;L;7;0;;;4552;4607;3;
518;28;2837;L;7;0;;;4552;4444;3;
518;28;2807;L;7;0;;;4552;5396;3;
518;28;2885;L;7;0;;;4552;4555;3;
518;28;2861;L;7;0;;;4552;3338;3;
518;28;2865;L;7;0;;;4552;4575;3;
518;28;2871;L;7;0;;;4552;1898;3;
518;28;129;L;1;3;;5277;5345;2919;3;
518;28;2877;L;7;0;;;4549;3099;3;
518;28;2847;L;7;0;;;4549;4564;3;
518;28;2839;L;7;0;;;4549;4592;3;
518;28;2817;L;7;0;;;4549;5321;3;
518;28;2805;L;7;0;;;4549;5439;3;
518;28;2867;L;7;0;;;4549;4577;3;
518;28;2815;L;7;0;;;4549;5327;3;
518;28;2809;L;7;0;;;4549;5396;3;
518;28;2879;L;7;0;;;4549;4560;3;
518;28;2859;L;7;0;;;4549;4420;3;
518;28;2833;L;7;0;;;4091;4126;3;
518;28;2733;L;7;0;;;5005;4488;3;
518;28;2957;L;7;0;;;4266;1881;3;
518;28;2955;L;7;0;;;4259;3819;3;
518;28;3418;L;7;0;;;5193;5188;3;
518;28;2747;L;7;0;;;1890;3001;3;
518;28;2731;L;7;0;;;4488;5043;3;
