CID;TABCD;LCD;ALLOCATED
513;23;3257;1
513;23;3258;1
513;23;3259;1
513;23;3350;1
513;23;3351;1
513;23;3352;1
513;23;1128;1
513;23;1129;1
513;23;1130;1
513;23;1131;1
513;23;3380;1
513;23;3381;1
513;23;3382;1
513;23;3383;1
513;23;3384;1
513;23;3385;1
513;23;3386;1
513;23;3402;1
513;23;3403;1
513;23;3406;1
513;23;4036;1
513;23;4466;1
513;23;4467;1
513;23;1462;1
513;23;1463;1
513;23;1464;1
513;23;1465;1
513;23;1466;1
513;23;1467;1
513;23;1105;1
513;23;1107;1
513;23;1108;1
513;23;1109;1
513;23;1114;1
513;23;1115;1
513;23;1103;1
513;23;1104;1
513;23;1106;1
513;23;3997;1
513;23;3998;1
513;23;3999;1
513;23;4456;1
513;23;4457;1
513;23;4458;1
513;23;3847;1
513;23;3777;1
513;23;3778;1
513;23;1141;1
513;23;1142;1
513;23;1143;1
513;23;1144;1
513;23;1147;1
513;23;1150;1
513;23;1153;1
513;23;1156;1
513;23;1159;1
513;23;1162;1
513;23;1163;1
513;23;1169;1
513;23;1171;1
513;23;1170;1
513;23;1747;1
513;23;1748;1
513;23;1749;1
513;23;1380;1
513;23;1381;1
513;23;1382;1
513;23;1383;1
513;23;1384;1
513;23;1363;1
513;23;1364;1
513;23;1365;1
513;23;4341;1
513;23;4335;1
513;23;4336;1
513;23;4337;1
513;23;4338;1
513;23;4339;1
513;23;4340;1
513;23;4448;1
513;23;2461;1
513;23;2462;1
513;23;2727;1
513;23;2728;1
513;23;900;1
513;23;901;1
513;23;902;1
513;23;4427;1
513;23;4428;1
513;23;4429;1
513;23;3444;1
513;23;3445;1
513;23;3446;1
513;23;1830;1
513;23;1831;1
513;23;1832;1
513;23;1545;1
513;23;1546;1
513;23;1547;1
513;23;1926;1
513;23;1927;1
513;23;1928;1
513;23;1373;1
513;23;1374;1
513;23;1375;1
513;23;695;1
513;23;697;1
513;23;3908;1
513;23;696;1
513;23;1878;1
513;23;1879;1
513;23;1880;1
513;23;970;1
513;23;975;1
513;23;974;1
513;23;973;1
513;23;972;1
513;23;971;1
513;23;1325;1
513;23;130;1
513;23;160;1
513;23;4016;1
513;23;132;1
513;23;4317;1
513;23;4318;1
513;23;4319;1
513;23;1005;1
513;23;1006;1
513;23;1040;1
513;23;1041;1
513;23;1043;1
513;23;1044;1
513;23;1045;1
513;23;1046;1
513;23;1047;1
513;23;1048;1
513;23;1009;1
513;23;1010;1
513;23;1011;1
513;23;1012;1
513;23;1013;1
513;23;1014;1
513;23;1015;1
513;23;1016;1
513;23;1017;1
513;23;1018;1
513;23;1008;1
513;23;1019;1
513;23;1020;1
513;23;1021;1
513;23;1022;1
513;23;1023;1
513;23;1024;1
513;23;1025;1
513;23;1026;1
513;23;1027;1
513;23;1028;1
513;23;1029;1
513;23;1030;1
513;23;1007;1
513;23;1031;1
513;23;1032;1
513;23;1033;1
513;23;1034;1
513;23;1035;1
513;23;1036;1
513;23;1037;1
513;23;1038;1
513;23;1039;1
513;23;513;1
513;23;515;1
513;23;514;1
513;23;516;1
513;23;519;1
513;23;518;1
513;23;517;1
513;23;1494;1
513;23;1495;1
513;23;1496;1
513;23;1499;1
513;23;2078;1
513;23;2079;1
513;23;2080;1
513;23;2081;1
513;23;2082;1
513;23;1491;1
513;23;1492;1
513;23;1493;1
513;23;3310;1
513;23;3311;1
513;23;3312;1
513;23;4387;1
513;23;4388;1
513;23;4389;1
513;23;3893;1
513;23;1858;1
513;23;3896;1
513;23;4012;1
513;23;4013;1
513;23;4014;1
513;23;4161;1
513;23;4162;1
513;23;3984;1
513;23;888;1
513;23;889;1
513;23;890;1
513;23;891;1
513;23;1601;1
513;23;1599;1
513;23;1602;1
513;23;1605;1
513;23;1606;1
513;23;500;1
513;23;502;1
513;23;503;1
513;23;504;1
513;23;507;1
513;23;510;1
513;23;511;1
513;23;512;1
513;23;4453;1
513;23;4454;1
513;23;4455;1
513;23;4104;1
513;23;4105;1
513;23;3362;1
513;23;4295;1
513;23;1085;1
513;23;1086;1
513;23;1087;1
513;23;1088;1
513;23;1089;1
513;23;2100;1
513;23;2101;1
513;23;2102;1
513;23;2103;1
513;23;2164;1
513;23;2165;1
513;23;2166;1
513;23;2108;1
513;23;2109;1
513;23;2110;1
513;23;2111;1
513;23;2112;1
513;23;853;1
513;23;854;1
513;23;855;1
513;23;856;1
513;23;857;1
513;23;2613;1
513;23;2614;1
513;23;1842;1
513;23;1843;1
513;23;1844;1
513;23;1899;1
513;23;1900;1
513;23;1901;1
513;23;1902;1
513;23;1903;1
513;23;1904;1
513;23;1905;1
513;23;1906;1
513;23;1907;1
513;23;1896;1
513;23;1897;1
513;23;1898;1
513;23;1893;1
513;23;1894;1
513;23;1895;1
513;23;1890;1
513;23;1891;1
513;23;1892;1
513;23;1881;1
513;23;1882;1
513;23;1883;1
513;23;648;1
513;23;651;1
513;23;650;1
513;23;649;1
513;23;662;1
513;23;1326;1
513;23;1327;1
513;23;1328;1
513;23;1329;1
513;23;664;1
513;23;661;1
513;23;660;1
513;23;659;1
513;23;658;1
513;23;3933;1
513;23;3934;1
513;23;3935;1
513;23;3936;1
513;23;1672;1
513;23;1673;1
513;23;1674;1
513;23;2155;1
513;23;2156;1
513;23;2157;1
513;23;1482;1
513;23;1483;1
513;23;1484;1
513;23;1485;1
513;23;1486;1
513;23;1487;1
513;23;4291;1
513;23;4292;1
513;23;4293;1
513;23;4127;1
513;23;4128;1
513;23;3318;1
513;23;3273;1
513;23;3274;1
513;23;3275;1
513;23;3276;1
513;23;3387;1
513;23;3388;1
513;23;3389;1
513;23;2681;1
513;23;2682;1
513;23;1756;1
513;23;1757;1
513;23;1758;1
513;23;1759;1
513;23;2605;1
513;23;2606;1
513;23;2183;1
513;23;2184;1
513;23;2185;1
513;23;2186;1
513;23;3909;1
513;23;2835;1
513;23;2836;1
513;23;4353;1
513;23;4354;1
513;23;4355;1
513;23;4356;1
513;23;4357;1
513;23;3761;1
513;23;3762;1
513;23;3763;1
513;23;3767;1
513;23;3768;1
513;23;3769;1
513;23;4279;1
513;23;4280;1
513;23;4281;1
513;23;4276;1
513;23;4277;1
513;23;4412;1
513;23;4278;1
513;23;3728;1
513;23;3729;1
513;23;3730;1
513;23;3725;1
513;23;3726;1
513;23;3727;1
513;23;3856;1
513;23;3857;1
513;23;3858;1
513;23;1970;1
513;23;1971;1
513;23;1972;1
513;23;4238;1
513;23;4239;1
513;23;4240;1
513;23;1833;1
513;23;1834;1
513;23;1835;1
513;23;482;1
513;23;483;1
513;23;484;1
513;23;485;1
513;23;486;1
513;23;487;1
513;23;492;1
