CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;ROA_LCD;SEG_LCD;POL_LCD
507;17;36051;L;3;0;;108;109;110;36066;;10
507;17;36054;L;3;0;;108;111;98;36066;;10
