CID;LID;NID;NTRANSLATION
522;2;189;kai yang lu
522;3;189;Kaiyang Rd
522;2;190;cai shi kou da jie
522;3;190;Caishikou St
522;2;191;xuan wu men wai da jie
522;3;191;Xuanwumen Outer St
522;2;192;xi dan bei da jie
522;3;192;Xidan North St
522;2;193;xi si nan da jie
522;3;193;Xisi South St
522;2;194;xi si bei da jie
522;3;194;Xisi North St
522;2;196;xin jie kou bei da jie
522;3;196;Xinjiekou North St
522;2;197;xin jie kou wai da jie
522;3;197;Xinjiekou Outer St
522;2;198;bei tai ping zhuang lu
522;3;198;Beitaipingzhuang Rd
522;2;200;pu huang yu lu
522;3;200;Puhuangyu Rd
522;2;202;chong wen men wai da jie
522;3;202;Chongwenmen Outer St
522;2;204;dong dan bei da jie
522;3;204;Dongdan North St
522;2;205;dong si nan da jie
522;3;205;Dongsi South St
522;2;206;dong si bei da jie
522;3;206;Dongsi North St
522;2;207;yong he gong da jie
522;3;207;Yonghegong Ave
522;2;208;he ping li xi jie
522;3;208;Hepingli West St
522;2;212;an si lu
522;3;212;Ansi Rd
522;2;213;bei san huan
522;3;213;N 3rd Ring
522;2;214;dong san huan
522;3;214;E 3rd Ring
522;2;215;nan san huan
522;3;215;S 3rd Ring
522;2;216;xi san huan
522;3;216;W 3rd Ring
522;2;217;bei si huan
522;3;217;N 4th Ring
522;2;218;dong si huan
522;3;218;E 4th Ring
522;2;219;nan si huan
522;3;219;S 4th Ring
522;2;220;xi si huan
522;3;220;W 4th Ring
522;2;221;bei wu huan
522;3;221;N 5th Ring
522;2;223;nan wu huan
522;3;223;S 5th Ring
522;2;224;xi wu huan
522;3;224;W 5th Ring
522;2;225;nan liu huan
522;3;225;S 6th Ring
522;2;226;dong liu huan
522;3;226;E 6th Ring
522;2;227;bei liu huan
522;3;227;N 6th Ring
522;2;229;dong si huan fu lu
522;3;229;E 4th Ring Side Rd
522;2;231;xi si huan fu lu
522;3;231;W 4th Ring Side Rd
522;2;232;bei san huan fu lu
522;3;232;N 3rd Ring Side Rd
522;2;233;dong san huan fu lu
522;3;233;E 3rd Ring Side Rd
522;2;234;nan san huan fu lu
522;3;234;S 3rd Ring Side Rd
522;2;235;xi san huan fu lu
522;3;235;W 3rd Ring Side Rd
522;2;239;jiao dao kou dong da jie
522;3;239;Jiaodaokou East St
522;2;243;shang qing qiao
522;3;243;Shangqing Brg
522;2;245;jian xiang qiao
522;3;245;Jianxiang Brg
522;2;248;yu quan ying qiao
522;3;248;Yuquanying Brg
522;2;249;cai hu ying qiao
522;3;249;Caihuying Brg
522;2;251;xin xing qiao
522;3;251;Xinxing Brg
522;2;256;jian hua nan lu
522;3;256;Jianhua South Rd
522;2;258;si hui qiao
522;3;258;Sihui Brg
522;2;259;hong ling jin qiao
522;3;259;Honglingjin Brg
522;2;260;jin tai lu
522;3;260;Jintai Rd
522;2;287;hang tian qiao
522;3;287;Hangtian Brg
522;2;293;zhan lan guan lu
522;3;293;Zhanlanguan Rd
522;2;302;huo qi ying qiao
522;3;302;Huoqiying Brg
522;2;305;che dao gou qiao
522;3;305;Chedaogou Brg
522;2;311;pu fang lu
522;3;311;Pufang Rd
522;2;312;liu jia yao qiao
522;3;312;Liujiayao Brg
522;2;323;fu you jie
522;3;323;Fuyou St
522;2;327;xue zhi qiao
522;3;327;Xuezhi Brg
522;2;333;bei chen qiao
522;3;333;Beichen Brg
522;2;338;jing shan hou jie
522;3;338;Jingshan Back St
522;2;341;mu xi yuan qiao
522;3;341;Muxiyuan Brg
522;2;342;da hong men qiao
522;3;342;Dahongmen Brg
522;2;347;an ding men qiao
522;3;347;Andingmen Brg
522;2;349;dong zhi men
522;3;349;Dongzhimen
522;2;351;jian guo men qiao
522;3;351;Jianguomen Brg
522;2;353;guang qu men qiao
522;3;353;Guangqumen Brg
522;2;354;guang ming qiao
522;3;354;Guangming Brg
522;2;355;zuo an men qiao
522;3;355;Zuoanmen Brg
522;2;356;yu ting qiao
522;3;356;Yuting Brg
522;2;357;yong ding men qiao
522;3;357;Yongdingmen Brg
522;2;360;guang an men qiao
522;3;360;Guang'anmen Brg
522;2;361;tian ning si qiao
522;3;361;Tianningsi Brg
522;2;363;fu cheng men qiao
522;3;363;Fuchengmen Brg
522;2;365;xi zhi men qiao
522;3;365;Xizhimen Brg
522;2;374;guo mao qiao
522;3;374;Guomao Brg
522;2;375;hui zhong lu
522;3;375;Huizhong Rd
522;2;376;bei xin hua jie
522;3;376;N Xinhua St
522;2;381;yan jing li zhong jie
522;3;381;Yanjingli Middle St
522;2;382;yang fang dian lu
522;3;382;Yangfangdian Rd
522;2;383;xi bian men wai da jie
522;3;383;Xibianmen Outer St
522;2;386;zhong guan cun nan da jie
522;3;386;Zhongguancun South St
522;2;387;zhong guan cun bei da jie
522;3;387;Zhongguancun North St
522;2;388;zhong guan cun dong lu
522;3;388;Zhongguancun East Rd
522;2;391;lin ye da xue bei lu
522;3;391;Linyedaxue North Rd
522;2;394;zhi xin xi lu
522;3;394;Zhixin West Rd
522;2;398;long xiang lu
522;3;398;Longxiang Rd
522;2;399;bei si huan zhong lu fu lu
522;3;399;N 4th Ring Middle Rd Side Rd
522;2;400;zhi xin lu
522;3;400;Zhixin Rd
522;2;402;xue yuan nan lu
522;3;402;Xueyuan South Rd
522;2;406;jing shan xi jie
522;3;406;Jingshan West St
522;2;408;dong zhi men nan xiao jie
522;3;408;Dongzhimen South St
522;2;413;mei shu guan hou jie
522;3;413;Meishuguan Back St
522;2;419;an zhen qiao
522;3;419;Anzhen Brg
522;2;420;bei tu cheng dong lu
522;3;420;Beitucheng East Rd
522;2;421;an hui qiao
522;3;421;Anhui Brg
522;2;427;nao shi kou da jie
522;3;427;Naoshikou St
522;2;428;xuan wu men nei da jie
522;3;428;Xuanwumen Inner St
522;2;432;jin bao jie
522;3;432;Jinbao St
522;2;435;san li he lu
522;3;435;Sanlihe Rd
522;2;437;zi zhu yuan nan lu
522;3;437;Zizhuyuan South Rd
522;2;440;ding hui qiao
522;3;440;Dinghui Brg
522;2;441;ba li zhuang qiao
522;3;441;Balizhuang Brg
522;2;443;yang zhuang dong jie
522;3;443;Yangzhuang East St
522;2;444;fu shi qiao
522;3;444;Fushi Brg
522;2;445;yu quan lu
522;3;445;Yuquan Rd
522;2;448;he ping li zhong jie
522;3;448;Hepingli Middle St
522;2;456;an de lu
522;3;456;Ande Rd
522;2;457;huang si da jie
522;3;457;Huangsi Ave
522;2;458;jing bei dong lu
522;3;458;Jingbei East Rd
522;2;459;long he lu
522;3;459;Longhe Rd
522;2;462;bei san huan zhong lu fu lu
522;3;462;N 3rd Ring Middle Rd Side Rd
522;2;469;nan san li tun lu
522;3;469;S Sanlitun Rd
522;2;471;tuan jie hu lu
522;3;471;Tuanjiehu Rd
522;2;472;jin tai xi lu
522;3;472;Jintai West Rd
522;2;473;shui dui zi dong lu
522;3;473;Shuiduizi East Rd
522;2;488;guo zi jian jie
522;3;488;Guozijian St
522;2;489;qing nian gou lu
522;3;489;Qingnian'gou Rd
522;2;494;wang fu jing da jie
522;3;494;Wangfujing Ave
522;2;495;tian shui yuan dong jie
522;3;495;Tianshuiyuan East St
522;2;497;wen xing dong jie
522;3;497;Wenxing East St
522;2;499;bei xin qiao san tiao
522;3;499;Beixinqiaosan Aly
522;2;503;yong ding lu
522;3;503;Yongding Rd
522;2;504;he ping li bei jie
522;3;504;Hepingli North St
522;2;505;he ping li nan jie
522;3;505;Hepingli South St
522;2;509;tai ping lu
522;3;509;Taiping Rd
522;2;510;zhu ge zhuang lu
522;3;510;Zhugezhuang Rd
522;2;513;shuang yu shu bei lu
522;3;513;Shuangyushu North Rd
522;2;515;zhong guan cun nan lu
522;3;515;Zhongguancun South Rd
522;2;516;qing hua nan lu
522;3;516;Qinghua South Rd
522;2;517;he qing lu
522;3;517;Heqing Rd
522;2;518;da fo si dong jie
522;3;518;Dafosi East St
