CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
493;3;3979;L;7;0;;;39;1551;4;
493;3;840;L;1;3;;39;40;2126;4;
493;3;837;L;1;3;;40;1304;39;4;
493;3;1258;L;1;4;;1297;854;346;4;
493;3;2813;L;1;4;;608;376;542;4;
493;3;2558;L;1;4;;2343;890;44;4;
493;3;4561;L;1;2;G319;890;889;891;4;
493;3;4310;L;1;4;;2223;532;1286;4;
493;3;810;L;1;3;;42;252;224;4;
493;3;4515;L;1;4;;2291;1994;2292;4;
493;3;469;L;1;4;;43;113;2124;4;
493;3;4354;L;1;4;;1923;85;2233;4;
493;3;473;L;1;4;;44;135;332;4;
493;3;4567;L;1;3;;2350;278;135;4;
493;3;2524;L;1;4;;1194;2351;267;4;
493;3;4423;L;1;4;;1483;2255;1310;4;
493;3;2685;L;1;4;;2352;115;1254;4;
493;3;1323;L;1;4;;996;1826;997;4;
493;3;1439;L;1;4;;1858;306;115;4;
493;3;4049;L;7;0;;;1653;1540;4;
493;3;376;L;7;0;;;298;1540;4;
493;3;378;L;7;0;;;298;1556;4;
493;3;372;L;7;0;;;298;1551;4;
493;3;764;L;1;3;;298;381;276;4;
493;3;2537;L;1;4;;1201;298;2353;4;
493;3;2540;L;1;4;;2353;1201;495;4;
493;3;4177;L;1;4;;2119;2096;276;4;
493;3;4231;L;1;4;;2171;146;1135;4;
493;3;4449;L;1;4;;2261;2262;1270;4;
493;3;2728;L;1;4;;1271;375;76;4;
493;3;2722;L;1;4;;1269;432;1270;4;
493;3;477;L;1;4;;47;305;345;4;
493;3;1320;L;1;4;;995;165;1826;4;
493;3;3973;L;7;0;;;48;1540;4;
493;3;3975;L;7;0;;;48;1556;4;
493;3;3977;L;7;0;;;48;1551;4;
493;3;929;L;1;3;;48;446;1586;4;
493;3;2904;L;1;4;;1335;1334;1336;4;
493;3;1294;L;1;4;;590;115;1828;4;
493;3;481;L;1;4;;2124;584;116;4;
493;3;2910;L;1;4;;2132;2124;81;4;
493;3;4015;L;7;0;;;305;1540;4;
493;3;4017;L;7;0;;;305;1556;4;
493;3;4019;L;7;0;;;305;1551;4;
493;3;813;L;1;3;;305;224;81;4;
493;3;255;L;7;0;;;1333;1080;4;
493;3;257;L;7;0;;;1333;1353;4;
493;3;259;L;7;0;;;1333;1356;4;
493;3;2901;L;1;4;;1333;1080;1334;4;
493;3;1102;L;1;3;;51;361;2133;4;
493;3;3021;L;1;4;;1982;364;1306;4;
493;3;4584;L;1;4;;2468;2355;1586;4;
493;3;4371;L;1;4;;2234;2168;2154;4;
493;3;4374;L;1;4;;2154;84;2237;4;
493;3;824;L;1;4;;414;175;2458;4;
493;3;971;L;1;3;;54;55;702;4;
493;3;2995;L;1;4;;1965;54;2258;4;
493;3;4556;L;1;4;;1965;55;2387;4;
493;3;1015;L;1;3;;55;54;2338;4;
493;3;1339;L;1;4;;57;505;268;4;
493;3;493;L;1;4;;58;279;276;4;
493;3;1109;L;1;3;;59;2133;55;4;
493;3;1069;L;1;4;;60;2356;106;4;
493;3;4097;L;7;0;;;975;1540;4;
493;3;4101;L;7;0;;;975;1556;4;
493;3;4099;L;7;0;;;975;1551;4;
493;3;1246;L;1;4;;975;1540;2357;4;
493;3;4111;L;7;0;;;2315;1540;4;
493;3;2680;L;1;4;;1254;115;113;4;
493;3;2800;L;1;4;;731;475;1291;4;
493;3;2796;L;1;4;;1287;1293;475;4;
493;3;4456;L;1;4;;2262;2261;2265;4;
493;3;4462;L;1;4;;2362;432;2262;4;
493;3;4420;L;1;4;;1310;2254;1119;4;
493;3;3084;L;1;4;;2003;2004;2005;4;
493;3;1352;L;1;4;;1005;286;288;4;
493;3;4396;L;1;4;;2245;2242;1989;4;
493;3;4153;L;1;4;;1431;1782;1876;4;
493;3;3945;L;7;0;;;1586;1540;4;
493;3;3953;L;7;0;;;1755;1556;4;
493;3;3943;L;7;0;;;1753;1556;4;
493;3;1252;L;1;4;;982;170;59;4;
493;3;496;L;1;4;;345;226;116;4;
493;3;1343;L;1;4;;1417;62;2129;4;
493;3;4187;L;1;4;;2140;2062;394;4;
493;3;1465;L;1;4;;824;13;77;4;
493;3;3036;L;1;4;;1985;1778;1984;4;
493;3;4121;L;7;0;;;2129;1556;4;
493;3;4141;L;7;0;;;2129;1551;4;
493;3;4189;L;1;4;;2129;62;1417;4;
493;3;683;L;1;4;;62;394;279;4;
493;3;1044;L;1;4;;63;170;77;4;
493;3;4260;L;1;4;;403;394;62;4;
493;3;3025;L;1;4;;1787;1306;246;4;
493;3;388;L;7;0;;;394;1540;4;
493;3;392;L;7;0;;;394;1556;4;
493;3;390;L;7;0;;;394;1551;4;
493;3;740;L;1;4;;394;62;280;4;
493;3;3097;L;1;4;;2056;225;226;4;
493;3;4479;L;1;4;;2273;77;76;4;
493;3;4580;L;1;3;;66;14;2145;4;
493;3;1158;L;1;4;;67;416;413;4;
493;3;1154;L;1;4;;68;414;416;4;
493;3;2763;L;1;4;;373;54;1843;4;
493;3;2803;L;1;4;;732;1292;470;4;
493;3;1249;L;1;4;;977;973;1292;4;
493;3;1168;L;1;4;;1085;1780;239;4;
493;3;4485;L;1;4;;2142;824;63;4;
493;3;4488;L;1;4;;2142;77;2273;4;
493;3;2661;L;1;4;;1131;310;994;4;
493;3;4215;L;1;4;;1131;227;165;4;
493;3;2649;L;1;4;;1243;1848;311;4;
493;3;710;L;1;4;;276;27;298;4;
493;3;3963;L;7;0;;;2338;1601;4;
493;3;297;L;7;0;;;2338;470;4;
493;3;55;L;1;1;;2338;55;872;4;
493;3;345;L;7;0;;;2417;1486;4;
493;3;311;L;7;0;;;2417;1454;4;
493;3;317;L;7;0;;;2417;1451;4;
493;3;3941;L;7;0;;;2417;1556;4;
493;3;3957;L;7;0;;;2422;1595;4;
493;3;325;L;7;0;;;2422;1466;4;
493;3;353;L;7;0;;;2422;1500;4;
493;3;349;L;7;0;;;2422;1017;4;
493;3;303;L;7;0;;;2427;1849;4;
493;3;339;L;7;0;;;2427;1488;4;
493;3;337;L;7;0;;;2427;1483;4;
493;3;335;L;7;0;;;2427;1478;4;
493;3;341;L;7;0;;;2427;1491;4;
493;3;321;L;7;0;;;2427;1454;4;
493;3;307;L;7;0;;;2427;1451;4;
493;3;3937;L;7;0;;;2427;1556;4;
493;3;3959;L;7;0;;;2436;1595;4;
493;3;331;L;7;0;;;2436;1471;4;
493;3;4348;L;1;4;;2231;376;2232;4;
493;3;1171;L;1;4;;72;1085;1876;4;
493;3;422;L;1;4;;246;1788;263;4;
493;3;955;L;1;3;;246;2121;241;4;
493;3;4560;L;1;4;;1876;2151;143;4;
493;3;1106;L;1;3;;2133;51;59;4;
493;3;2725;L;1;4;;1270;170;375;4;
493;3;4544;L;1;4;;2321;170;59;4;
493;3;2732;L;1;4;;1273;2475;444;4;
493;3;4075;L;7;0;;;2184;1556;4;
493;3;1011;L;1;3;;375;77;54;4;
493;3;1039;L;1;4;;76;432;346;4;
493;3;1008;L;1;3;;77;63;76;4;
493;3;1034;L;1;4;;432;13;76;4;
493;3;720;L;1;4;;79;268;276;4;
493;3;724;L;1;3;;80;268;276;4;
493;3;4509;L;1;4;;2464;2463;2376;4;
493;3;2705;L;1;4;;2145;346;2279;4;
493;3;4499;L;1;4;;2280;13;2279;4;
493;3;2702;L;1;4;;1260;984;101;4;
493;3;789;L;1;3;;81;305;113;4;
493;3;4205;L;1;4;;1219;1216;1222;4;
493;3;4434;L;1;4;;2258;1965;376;4;
493;3;4407;L;1;4;;2242;2240;428;4;
493;3;919;L;1;3;;84;2154;917;4;
493;3;915;L;1;4;;85;1863;2154;4;
493;3;2771;L;1;4;;1109;59;306;4;
493;3;2581;L;1;4;;1222;1219;211;4;
493;3;4362;L;1;4;;2108;2234;1425;4;
493;3;508;L;1;4;;306;226;481;4;
493;3;1476;L;1;4;;306;55;376;4;
493;3;3079;L;1;4;;2001;306;2002;4;
493;3;4210;L;1;4;;1183;52;109;4;
493;3;1393;L;1;4;;973;977;2235;4;
493;3;4388;L;1;4;;2240;2241;2242;4;
493;3;3049;L;1;4;;1425;2338;2108;4;
493;3;3053;L;1;4;;2150;1425;1763;4;
493;3;4285;L;1;4;;2214;301;2215;4;
493;3;4288;L;1;4;;2318;2214;1782;4;
493;3;1148;L;1;4;;348;48;1867;4;
493;3;315;L;7;0;;;1454;2417;4;
493;3;309;L;7;0;;;1454;2427;4;
493;3;313;L;7;0;;;1451;2417;4;
493;3;319;L;7;0;;;1451;2427;4;
493;3;516;L;1;4;;90;13;432;4;
493;3;4368;L;1;4;;2235;2108;471;4;
493;3;2668;L;1;4;;2155;306;675;4;
493;3;3089;L;1;4;;2155;2007;1858;4;
493;3;4519;L;1;4;;2293;1018;2292;4;
493;3;820;L;1;4;;91;298;414;4;
493;3;4344;L;1;4;;1877;102;55;4;
493;3;521;L;1;3;;286;2086;298;4;
493;3;1144;L;1;4;;1782;135;239;4;
493;3;2859;L;1;4;;2141;1313;1316;4;
493;3;4359;L;1;4;;2168;470;2234;4;
493;3;2531;L;1;4;;2351;2129;1194;4;
493;3;4045;L;7;0;;;576;1540;4;
493;3;4041;L;7;0;;;576;1556;4;
493;3;4043;L;7;0;;;576;1551;4;
493;3;1414;L;1;4;;576;1064;1034;4;
493;3;351;L;7;0;;;1017;1598;4;
493;3;1387;L;1;3;;1017;2175;1018;4;
493;3;2694;L;1;4;;469;621;156;4;
493;3;4611;L;1;4;;278;27;2134;4;
493;3;751;L;1;4;;278;505;1172;4;
493;3;525;L;1;4;;277;27;26;4;
493;3;2630;L;1;4;;511;1237;97;4;
493;3;2623;L;1;4;;1233;535;301;4;
493;3;528;L;1;4;;97;105;301;4;
493;3;2619;L;1;4;;514;632;98;4;
493;3;532;L;1;4;;98;105;301;4;
493;3;4443;L;1;4;;1298;2259;1300;4;
493;3;2878;L;1;4;;881;1531;1325;4;
493;3;1317;L;1;4;;310;37;165;4;
493;3;2551;L;1;4;;1205;1206;1428;4;
493;3;2555;L;1;4;;1872;1205;1782;4;
493;3;3067;L;1;4;;1305;1015;1998;4;
493;3;2571;L;1;4;;1216;1215;1219;4;
493;3;1062;L;1;4;;99;106;128;4;
493;3;1264;L;1;4;;983;76;441;4;
493;3;3042;L;1;4;;1983;1986;1982;4;
493;3;537;L;1;4;;238;109;16;4;
493;3;541;L;1;4;;101;238;524;4;
493;3;2786;L;1;4;;1290;158;1291;4;
493;3;1052;L;1;4;;102;1877;158;4;
493;3;3999;L;7;0;;;992;1540;4;
493;3;3995;L;7;0;;;992;1556;4;
493;3;3997;L;7;0;;;992;1551;4;
493;3;1303;L;1;4;;992;1828;993;4;
493;3;4003;L;7;0;;;1627;1540;4;
493;3;4001;L;7;0;;;1625;1540;4;
493;3;3006;L;1;4;;1881;143;1975;4;
493;3;2949;L;1;4;;527;532;102;4;
493;3;4378;L;1;4;;2236;470;2239;4;
493;3;805;L;1;3;;105;632;252;4;
493;3;1066;L;1;4;;106;60;99;4;
