CID;TABCD;LCD;ALLOCATED
348;46;19020;1
348;46;18418;1
348;46;18419;1
348;46;18420;1
348;46;18421;1
348;46;18422;1
348;46;18423;1
348;46;18428;1
348;46;18429;1
348;46;18430;1
348;46;19019;1
348;46;18431;1
348;46;18880;1
348;46;18881;1
348;46;18882;1
348;46;18715;1
348;46;18716;1
348;46;18717;1
348;46;18450;1
348;46;18451;1
348;46;18452;1
348;46;18453;1
348;46;18424;1
348;46;18425;1
348;46;18426;1
348;46;18427;1
348;46;18600;1
348;46;18601;1
348;46;18602;1
348;46;18603;1
348;46;18604;1
348;46;18605;1
348;46;18894;1
348;46;18895;1
348;46;18896;1
348;46;18897;1
348;46;18898;1
348;46;18899;1
348;46;18900;1
348;46;18901;1
348;46;18902;1
348;46;18706;1
348;46;18707;1
348;46;18708;1
348;46;18643;1
348;46;18644;1
348;46;18645;1
348;46;18672;1
348;46;18673;1
348;46;18674;1
348;46;18675;1
348;46;18676;1
348;46;18979;1
348;46;18980;1
348;46;18981;1
348;46;18982;1
348;46;19031;1
348;46;19032;1
348;46;19033;1
348;46;18930;1
348;46;18931;1
348;46;18932;1
348;46;18702;1
348;46;18703;1
348;46;18704;1
348;46;18705;1
348;46;18967;1
348;46;18968;1
348;46;18969;1
348;46;18970;1
348;46;18971;1
348;46;18918;1
348;46;18919;1
348;46;18920;1
348;46;18921;1
348;46;18922;1
348;46;18923;1
348;46;18873;1
348;46;18874;1
348;46;18875;1
348;46;18677;1
348;46;18678;1
348;46;18679;1
348;46;18680;1
348;46;18909;1
348;46;18910;1
348;46;18911;1
348;46;18654;1
348;46;18655;1
348;46;18656;1
348;46;18657;1
348;46;18658;1
348;46;18659;1
348;46;18660;1
348;46;18495;1
348;46;18496;1
348;46;18497;1
348;46;18498;1
348;46;18499;1
348;46;18591;1
348;46;18592;1
348;46;18593;1
348;46;18594;1
348;46;18595;1
348;46;18836;1
348;46;18837;1
348;46;18838;1
348;46;18596;1
348;46;18597;1
348;46;18598;1
348;46;18599;1
348;46;18955;1
348;46;18956;1
348;46;18957;1
348;46;18958;1
348;46;18959;1
348;46;19063;1
348;46;19064;1
348;46;19065;1
348;46;18732;1
348;46;18733;1
348;46;18734;1
348;46;18903;1
348;46;18904;1
348;46;18905;1
348;46;18906;1
348;46;18907;1
348;46;18908;1
348;46;18817;1
348;46;18818;1
348;46;18819;1
348;46;18629;1
348;46;18630;1
348;46;18631;1
348;46;18557;1
348;46;18558;1
348;46;18559;1
348;46;18560;1
348;46;18883;1
348;46;18884;1
348;46;18885;1
348;46;18626;1
348;46;18627;1
348;46;18628;1
348;46;18941;1
348;46;18942;1
348;46;18943;1
348;46;18436;1
348;46;18437;1
348;46;18438;1
348;46;19034;1
348;46;19035;1
348;46;19036;1
348;46;18886;1
348;46;18887;1
348;46;18888;1
348;46;18411;1
348;46;18412;1
348;46;18413;1
348;46;18414;1
348;46;18515;1
348;46;18516;1
348;46;18517;1
348;46;18778;1
348;46;18779;1
348;46;18781;1
348;46;18782;1
348;46;18783;1
348;46;18784;1
348;46;18753;1
348;46;18754;1
348;46;18755;1
348;46;18756;1
348;46;18793;1
348;46;18794;1
348;46;18795;1
348;46;18796;1
348;46;18681;1
348;46;18682;1
348;46;18683;1
348;46;18684;1
348;46;18747;1
348;46;18748;1
348;46;18749;1
348;46;18614;1
348;46;18615;1
348;46;18616;1
348;46;18617;1
348;46;18573;1
348;46;18574;1
348;46;18575;1
348;46;18576;1
348;46;18577;1
348;46;18952;1
348;46;18953;1
348;46;18954;1
348;46;18432;1
348;46;18433;1
348;46;18434;1
348;46;18435;1
348;46;18738;1
348;46;18739;1
348;46;18740;1
348;46;18408;1
348;46;18409;1
348;46;18410;1
348;46;18454;1
348;46;18455;1
348;46;18456;1
348;46;18457;1
348;46;18471;1
348;46;18472;1
348;46;18473;1
348;46;18474;1
348;46;18850;1
348;46;18851;1
348;46;18852;1
348;46;18853;1
348;46;18541;1
348;46;18542;1
348;46;18543;1
348;46;18544;1
348;46;18718;1
348;46;18719;1
348;46;18720;1
348;46;18721;1
348;46;18561;1
348;46;18562;1
348;46;18563;1
348;46;18564;1
348;46;18565;1
348;46;18566;1
348;46;18567;1
348;46;19040;1
348;46;19041;1
348;46;19042;1
348;46;18446;1
348;46;18447;1
348;46;18448;1
348;46;18449;1
348;46;18610;1
348;46;18611;1
348;46;18612;1
348;46;18613;1
348;46;18846;1
348;46;18847;1
348;46;18848;1
348;46;18849;1
348;46;18518;1
348;46;18519;1
348;46;18520;1
348;46;18912;1
348;46;18913;1
348;46;18914;1
348;46;18915;1
348;46;18916;1
348;46;18917;1
348;46;18927;1
348;46;18928;1
348;46;18929;1
348;46;19059;1
348;46;19060;1
348;46;19061;1
348;46;19062;1
348;46;18741;1
348;46;18742;1
348;46;18743;1
348;46;18606;1
348;46;18607;1
348;46;18608;1
348;46;18609;1
348;46;18807;1
348;46;18808;1
348;46;18809;1
348;46;18990;1
348;46;18991;1
348;46;18992;1
348;46;18578;1
348;46;18579;1
348;46;18580;1
348;46;18581;1
348;46;18582;1
348;46;18583;1
348;46;18584;1
348;46;18585;1
348;46;18586;1
348;46;18536;1
348;46;18537;1
348;46;18538;1
348;46;18539;1
348;46;18540;1
348;46;18997;1
348;46;18998;1
348;46;18999;1
348;46;18987;1
348;46;18988;1
348;46;18989;1
348;46;18661;1
348;46;18662;1
348;46;18663;1
348;46;18750;1
348;46;18751;1
348;46;18752;1
348;46;19000;1
348;46;19001;1
348;46;19002;1
348;46;18401;1
348;46;18402;1
348;46;18403;1
348;46;18404;1
348;46;18800;1
348;46;18801;1
348;46;18802;1
348;46;3;0
348;46;4;0
348;46;5;0
348;46;6;0
348;46;7;0
348;46;8;0
348;46;9;0
