CID;TABCD;LCD;NEG_OFF_LCD;POS_OFF_LCD
503;13;54051;54113;54114
503;13;54114;54051;54112
503;13;54112;54114;54113
503;13;54113;54112;54051
503;13;54525;;54529
503;13;54529;54525;
503;13;54827;;54835
503;13;54835;54827;
503;13;55098;;55419
503;13;55419;55098;
503;13;55106;;55422
503;13;55422;55106;
