CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
511;21;6051;L;1;1;G98;261;262;273;5;
511;21;436;L;1;2;G225;56;41;45;4;
511;21;70;L;1;1;S11;25;255;30;4;
511;21;728;L;1;4;;98;14;127;4;
511;21;718;L;1;4;;132;45;91;4;
511;21;721;L;1;4;;91;13;98;4;
511;21;739;L;1;2;G223;23;137;106;4;
511;21;566;L;1;2;G224;88;87;58;4;
511;21;6661;L;1;4;;328;327;287;5;
511;21;670;L;1;4;;119;31;120;4;
511;21;820;L;1;4;;171;170;176;4;
511;21;824;L;1;4;;176;163;181;4;
511;21;6634;L;1;4;;300;346;281;5;
511;21;6638;L;1;4;;311;281;302;5;
511;21;816;L;1;4;;131;165;170;4;
511;21;511;L;1;4;;74;56;35;4;
511;21;618;L;1;2;G223;109;14;111;4;
511;21;944;L;1;4;;207;46;48;4;
511;21;6552;L;1;4;;322;321;261;5;
511;21;1118;L;1;4;;243;244;109;4;
511;21;749;L;1;3;;143;137;140;4;
511;21;6504;L;1;4;;295;289;302;5;
511;21;6570;L;1;2;G224;321;287;261;5;
511;21;6525;L;1;4;;301;312;281;5;
511;21;696;L;1;4;;124;123;109;4;
511;21;1059;L;1;4;;231;161;162;4;
511;21;6456;L;1;2;G224;281;278;302;5;
511;21;1056;L;1;4;;230;167;161;4;
511;21;1041;L;1;4;;229;97;227;4;
511;21;6468;L;1;4;;292;289;283;5;
511;21;1036;L;1;4;;227;226;91;4;
511;21;666;L;1;4;;116;60;119;4;
511;21;1032;L;1;4;;226;59;228;4;
511;21;988;L;1;4;;223;219;53;4;
511;21;984;L;1;4;;221;220;50;4;
511;21;962;L;1;4;;215;216;217;4;
511;21;981;L;1;4;;219;218;220;4;
511;21;650;L;1;4;;60;114;90;4;
511;21;645;L;1;4;;114;256;113;4;
511;21;655;L;1;4;;61;117;31;4;
511;21;1044;L;1;4;;118;134;97;4;
511;21;525;L;1;4;;80;31;43;4;
511;21;520;L;1;4;;42;56;35;4;
511;21;1100;L;1;4;;135;98;130;4;
511;21;928;L;1;4;;46;35;208;4;
511;21;6473;L;1;4;;283;278;284;5;
511;21;6600;L;1;4;;304;282;287;5;
511;21;6626;L;1;4;;340;306;304;5;
511;21;753;L;1;4;;139;138;145;4;
511;21;1053;L;1;4;;168;53;167;4;
511;21;993;L;1;4;;53;91;35;4;
511;21;599;L;1;4;;99;98;51;4;
511;21;590;L;1;4;;14;93;98;4;
511;21;6681;L;1;4;;348;360;347;5;
511;21;6676;L;1;4;;358;348;327;5;
511;21;6684;L;1;4;;362;358;354;5;
511;21;6655;L;1;4;;327;347;287;5;
511;21;6673;L;1;4;;349;358;354;5;
511;21;548;L;1;4;;73;41;44;4;
511;21;1130;L;1;4;;239;150;107;4;
511;21;1125;L;1;4;;150;242;128;4;
511;21;1133;L;1;4;;238;151;237;4;
511;21;941;L;1;4;;212;48;49;4;
511;21;937;L;1;4;;210;209;48;4;
511;21;1019;L;1;4;;220;224;49;4;
511;21;6641;L;1;4;;347;348;287;5;
511;21;442;L;1;3;;31;55;14;4;
511;21;659;L;1;4;;97;61;14;4;
511;21;641;L;1;4;;113;102;31;4;
511;21;1001;L;1;4;;134;118;223;4;
511;21;1090;L;1;4;;237;129;239;4;
511;21;771;L;1;4;;108;106;252;4;
511;21;742;L;1;4;;138;23;140;4;
511;21;707;L;1;2;G223;111;24;109;4;
511;21;838;L;1;3;;149;30;128;4;
511;21;576;L;1;4;;13;261;46;4;
511;21;587;L;1;4;;92;45;13;4;
511;21;1138;L;1;4;;242;128;246;4;
511;21;845;L;1;4;;182;160;180;4;
511;21;6607;L;1;4;;339;286;304;5;
511;21;6558;L;1;2;G224;326;302;287;5;
511;21;6478;L;1;4;;282;278;287;5;
511;21;6509;L;1;4;;302;295;281;5;
511;21;6426;L;1;4;;289;290;296;5;
